N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,2.0,0.8351740133730751,010110011000,0.16149282455444336,0.2618044963294649
12,5,Local Search,2.0,0.8107587637545819,101001100000,0.17760419845581055,0.15939401295147038
12,5,Local Search,2.0,0.7518677643629244,011101000101,0.22525644302368164,0.3094961143127537
12,5,Local Search,4.0,0.9734794166816317,001001000000,0.2091364860534668,0.41733832759938505
12,5,Local Search,1.0,0.796255909018233,110000111100,0.11435604095458984,0.1879974902288183
12,5,Local Search,2.0,0.7298393723722258,011110000111,0.23637962341308594,0.3657028885865761
12,5,Local Search,4.0,0.9493300819941223,110000000000,0.2357616424560547,0.37417530811159394
12,5,Local Search,2.0,0.7763614721322182,100100101011,0.1755220890045166,0.18422568967101038
12,5,Local Search,4.0,0.721692796341928,101110110111,0.4509117603302002,0.3561494876297464
12,5,Local Search,1.0,0.6878155321928898,110101000001,0.11398053169250488,0.2055647236835691
12,5,Local Search,3.0,0.8590546120228872,100100000000,0.16267156600952148,0.3282140599462645
